Nof commentators,Average Comments/commentators,Average length of comment (in words),Median length of comment (in words),Nof comments positive,Nof comments neutral,Nof comments negative,Tendency to positive comments (all main_reactions +/- added together and then divided by total reactions),# Reactions to positive comments,Tendency to neutral comments (all main_reactions +/- added together and then divided by total reactions),# Reactions to neutral comments,Tendency to negative comments (all main_reactions +/- added together and then divided by total reactions),# Reactions to negative comments
1552,1.3756443298969072,124.33395784543326,91,146,789,1198,0.0334839371344624,2360,0.2252958948914821,20502,0.10000831554730161,13186
Text,Sentiment,main reaction amount,reaction amount,reactions,author
@Soistes. Wer macht hier nochmals Panik? -),['negative'],SO NICHT,22,36
@Oh the irony Dann entkräften Sie mal die Situation der Ü50. Sind auf Ihre Antwort gespannt.,['neutral'],GENAU,25,29
Betäubende Alternativlosigkeit,['negative'],jetzt bewerten,0,0
Tolle Idee diese Fragerunde mit einem Gegner der Initiative zu machen. Es wäre besser wenn man eine neutrale Person hätte fragen können welche nicht jedes Pro Argument ignoriert,['neutral'],jetzt bewerten,0,0
@Samantha Reeve Eigentlich müssten die Medien ausgewogen berichten. Ein Streitgespräch zwischen einem Befürworter und einem Gegner wäre wünschbar gewesen. Aber den Sprung über seinen roten Schatten schafft der Tagesanlüger-Verlag nicht.,['neutral'],GENAU,42,50
@Samantha Reeve wer wäre denn neutral? Jemand der SVP? Am besten noch der Glarner?,['neutral'],UNNÖTIG,17,29
@Keanu Reeves Kenne persönlich leider keine Leute die man da befragen könnte. Allerdings bin ich mir sicher dass die meistgelesene schweizer Zeitung imstande wäre jemanden zu finden. Mir gefällt auch die Idee von Ludwig. Jeweils eine Pro und eine Contra Antwort Pro Frage wäre ebenfalls eine Option gewesen. Man hatte viele Möglichkeiten und keine einzige genutzt.,['positive'],GENAU,19,21
Herrcassisgehensiebrünzlä,['negative'],jetzt bewerten,0,0
@Sentilesen Sehr schlaue Analyse danke dafür,['positive'],SO NICHT,6,13
@Sentilesen die ganze Sippschaft gleich mitnehmen!,['negative'],GENAU,26,27
@Sentilesen Sowas wird nicht gefiltert? Check ich nicht.,['negative'],GENAU,10,16
Das mit dem Arbeitsvertrag stimmt schon. Kenne viele die mit einen Arbeitsvertrag in die Schweiz gekommen sind haben ein paar Monate gearbeitet und kassieren seit knapp 5 Jahren Feld vom RAV.,['neutral'],jetzt bewerten,0,0
@Italo nach ein par Monaten kriegt man kein Geld mann muss mindestens 12 Monate gearbeitet haben. Und 5 Jahre lang kriegt man erst recht kein Geld vom RAV weil die Arbeitslosenentschädigung nämlich auf 2 Jahre beschränkt ist. Ein weiterer erfundener Kommentar.,['negative'],QUATSCH,23,52
@Italo  Da sieht man mal wieder dass die PR Abteilung der SVP ihre Sprachrohre besser aussuchen sollte. Du solltest dich mal erkundigen wie lange man in der Schweiz gearbeitet haben muss als EU Bürger um überhaupt Arbeitslosengeld zu bekommen. Und das bekommt man auch nicht vom RAV sondern von der Arbeitslosenkasse.,['negative'],SO NICHT,17,33
@Stefan Ja aber wohin landen diese ArbeiterInnen ?,['neutral'],LOVE IT,6,10
@Stefan bei Inländern ja aber im anderen Fall scheinbar nicht habe dies nämlich auch schon gehört da wird wohl mit verschiedenen Ellen gemessen.,['negative'],GENAU,16,21
"@Stefan doch es ist so in einem Artikel bei wa..on steht folgendes geschriebn. ""Sie sind weniger als ein Jahr in der Schweiz und beziehen bereits Arbeitslosengelder."" Also gelten nicht für alle dieselben Regeln.",['neutral'],GENAU,18,21
@Italo Grundsätzlich gibt eh kein Geld vom RAV. Wenn dann von der ALK. Und nach zwei Jahren wird man ausgesteuert. Denke also dass ihre Aussage so nicht stimmt.,['negative'],QUATSCH,4,8
@severin es grüsst das Sozialamt und die IV,['neutral'],GENAU,12,12
Vier von fünf Zuwanderern aus der EU wandern nicht in Mangelberufe ein sondern in Berufe wo es schon genügend passendes Personal im Inland hat. Echte Fachkräfte wären im Umfang des damals Versprochenen um die 6000 bis 8000 und kein Problem.,['neutral'],jetzt bewerten,0,0
@HRmensch  6000 bis 8000 war die Anzahl der damals fehlenden Fachkräfte. Aber die Schweiz expandiert weiter. Hat keiner gesagt nach 8000 ist Schluss und wir kündigen wieder.,['neutral'],GENAU,11,22
@HRmensch Die versprechen Alles vor der Abstimmung und können sich danach nicht mehr errinnern. (Lauber lässt Grüssen),['neutral'],GENAU,13,18
„In die Schweiz kommt nur wer einen Job hat? Das glauben Sie ja selber nicht Herr Cassis.,['neutral'],jetzt bewerten,0,0
@fh Zuwanderung von über 100 000 nur durch Asyl Bereich.,['neutral'],GENAU,25,27
@Wer sucht der findet Daran wird aber die Initiative eher wenig ändern denn Asyl hat mit PFZ wenig bis nichts zu tun.,['neutral'],GENAU,3,6
@fh ..Man kann ohne Job Einreisen und dann 5 Monate Job suchen. So ist es.,['negative'],GENAU,4,4
Es ist schon komisch? Will man die Heimat mit einem neutralen Beitrag unterstützen wird es nicht freigeschaltet???,['negative'],jetzt bewerten,0,0
@Bin nicht rechts Nennt sich gesteuerte Meinungsfreiheit.,['neutral'],GENAU,33,42
@Bin nicht rechts Sei froh dass du als User nicht gesperrt wirst. Wer rechtes Gedankengut vertritt wird als Forenteilnehmer schnell mal gesperrt. Vor allem SRF ist da sehr rigoros.,['negative'],GENAU,14,16
@Bin nicht rechts Also ich kann deinen nicht freigeschalteten Kommentar lesen.,['negative'],LOVE IT,3,6
@Das Die Paradedisziplin der SVP.,['neutral'],QUATSCH,8,12
Geht mal für zwei Jahre nach Australien.,['negative'],jetzt bewerten,0,0
@Also Ja wenn man rein kommt. Die Wissen eben was sie tunnicht wie hier.,['negative'],GENAU,47,56
@Also du vergisst dass Australien etliche male grösser ist als die Schweiz.,['neutral'],UNNÖTIG,15,27
@Also  kein Geld für sowas.,['positive'],GENAU,5,6
All die Menschen welche aus dem EU Raum (Deutschland Frankreich Italien etc.) in die Schweiz kommen besetzen offenbar eine Stelle aufgrund eines Fachkräftemangels bei uns. Und in all diesen Ländern (Deutschland Frankreich Italien etc.) wird die PFZ mit dem Argument verteidigt es herrsche Fachkräftemangel. Irgendwas geht nicht auf bei dieser Argumentation??,['neutral'],jetzt bewerten,0,0
@Gian Warum kommen Ärzte Pflegepersonal aus der EU in die Schweiz? Weil sie besser Leben hier. Ist es denn fair dass fertig ausgebildete Fachleute die den ausbildenden Staat viel Geld kosten von dort verschwinden. Es lebt sich eben besser hier als im EU-Raum. Ich würde das genau gleich machen an deren Stelle.,['negative'],GENAU,22,24
@Waldkautz Darum ist die PFZ auch ein selten schlecht ausgehandelter Vertrag.,['neutral'],GENAU,21,22
"Und wer keinen Job hat nennt sich ""selbstständig"" und kommt so auch rein und bezieht dann Sozialhilfe!",['neutral'],jetzt bewerten,0,0
@jmazo Das kommt noch hinzu und kann nicht genug betont werden im Rahmen dieser Debatte.,['neutral'],GENAU,33,37
Es heisst doch immer Der Konsument hat das sagen also kauft nur noch bei Firmen mit Schweizer Belegschaft ein. Nicht einfach braucht etwas Zeit aber wir haben es in der Hand!,['neutral'],jetzt bewerten,0,0
@John Livers wird schwierig da alles verseucht!,['negative'],GENAU,19,31
@John Livers Da hätten aber deine SVP-Unternehmer keine Freude.,['neutral'],QUATSCH,14,27
@John Livers Also dann Herr Livers dann konsumier keine Lebensmittel vom Ausland ein Deal? ),['neutral'],UNNÖTIG,4,13
@John Livers .... Wann hiess es das mal? Heute nimmt der Konsument das was die Firmen ihm mit viel Marketing präsentieren. Das Angebot bestimmt seit Jahrzehnten die Nachfrage und nicht mehr umgekehrt.,['neutral'],GENAU,5,5
Stimmt nicht ganz. In die Schweiz kommt auch wer einer schlecht bezahlter Teilzeitbeschäftigung nach geht und auf die öffentliche Unterstützung angewiesen ist. Bitte bei den Fakten bleiben denn da liegt genau das Problem!,['negative'],jetzt bewerten,0,0
Es gab da im Lockdown eine Geschichte von einer Familie aus 🇦🇹. Die Frau hatte eine Anstellung in einem Tankstellenshop und Wohnung hatte sie auch. Der Lohn bei einer solchen Anstellung dürfte für eine Familie zu Viert in der CH nicht reichen. Was letztlich passiert kann man sich gut vorstellen! Auch würde es genügend Menschen in der CH geben die einen solchen Verkaufsshop suchten. Also Jobvertrag ist keine Garantie!,['neutral'],jetzt bewerten,0,0
Genau und vorher wurde der 60 jährige Schweizer kündet damit man den günstigen 30 jährigen deutschen anstellen konnte.,['neutral'],jetzt bewerten,0,0
@Nur die halbe Wahrheit ... im Interesse des SVP-nahmen Besitzers,['neutral'],QUATSCH,13,14
"Ein Nein bedeutet das Ende von der Mittelklasse. Die oberen 5% werden ein vielfaches mehr verdienen aber der ""Arbeiter"" wird bei einem NEIN keine schöne Zukunftsperspektive haben. Dass die Löhne insgesamt gestiegen sind ist genau auf diesen Punkt zurückzuführen. Ein Nein befördert die Schweizer Arbeiterklasse in die Unterschicht. Jeder der 5min. darüber nachdenkt erkennt das.",['neutral'],jetzt bewerten,0,0
@HS Und ein Ja lässt noch mehr Arbeitsplätze ins Ausland abwandern. Diejenigen EU-Bürger welche sich in der Schweiz niederlassen müssen mit ihrem Verdienst ja auch die höheren Lebenshaltungskosten bezahlen können und können so nicht beliebig die Löhne auf EU-Niveau drücken. Nur in Grenzgebieten wie z.B. Basel und Genf besteht das Poblem verursacht durch Grenzpendler die aber sich in der Schweiz nicht niederlassen und somit nicht von der BGI tangiert sind.,['neutral'],QUATSCH,19,25
Wenn Wirtschaftsverbände und Linke so zusammenspannen traue ich dem nicht. Sehr komisch wie sich plötzlich ein Fabian Molina für die Wirtschaft ins Zeug legt.,['negative'],jetzt bewerten,0,0
Herr Cassis ist ein Eu befürworter,['neutral'],jetzt bewerten,0,0
Es braucht keine neuen wir haben genug Arbeit für unsere Leute hier die Arbeitslos sind und vorallem werden.,['neutral'],jetzt bewerten,0,0
@So ist das  ja genau in meiner FAMILE  Umfeld mehrheitlich intellektuelle Fachkräfte sind ARBEITSLOS geworden  mit einer noch bezahlten Laufzeit bis Ende Jahr. Dann gehts erst richtig los auf dem Arbeitsmarkt. KÄSSELI leeren sich und Einzahlungen halten Sicht mehr den Ausgleich .,['neutral'],GENAU,21,27
@Berta Wenn man halt Gender-Studies oder Filmwissenschaften studiert hat muss man sich nicht wundern. Gut ausgebildete intellektuelle Fachkräfte finden immer eine Stelle und nicht vergessen ein Bachelor ist die unterste Stufe von Studierten nichts besonderes.,['negative'],GENAU,12,16
Wers glaubt wir selig. Ich kenne eine EX-Jugoslaven mit einem Geschäft  der dauernd und seit Jahren in die CH holt und nach einigen Monaten auf die Strasse stellt.,['neutral'],jetzt bewerten,0,0
@Voyager solche kenne ich auch. Das ist längst Realität.,['neutral'],GENAU,55,59
@Voyager Und was holt er in die Schweiz? Hast du leider vergessen hin zu schreiben.,['neutral'],UNNÖTIG,19,22
@Gina Na was wohl? Billige Arbeitskraft die zudem meistens kein Deutsch kann und somit auf den Chef angewiesen ist. Es entsteht eine gewollte Abhängigkeit.,['negative'],GENAU,22,23
@Rainer B. Trug Wenn das die Wein oder Tabakbauern machen ist das in Ordnung sind ja eher SVP-Wähler? oder wo differenzieren Sie?,['neutral'],QUATSCH,10,11
Der Familiennachzug ist bei Herrn Cassis kein Thema und ob man mit diesem Job in der Schweiz eine 45 6 -köpfige Familie ernähren kann ist natürlich auch nicht relevant (scheinbar)?,['neutral'],jetzt bewerten,0,0
@Gian Waren deine Eltern kein Teil des Familiennachzugs? Damals gab es soweit mir bekannt ist noch keine PFZ.,['neutral'],QUATSCH,20,33
@Luca - Woher weisst du dass Gian aus dem Ausland kommt? Ist ein typischer Name im Kanton Graubünden. Kenne selbst sechs Gian zwischen Samedan und St. Moritz.,['neutral'],GENAU,10,16
"Hab selten so gelacht... ""In die Schweiz kommt nur wer einen Job hat""🤣😂 Das glaubt er wohl selber nicht.",['positive'],jetzt bewerten,0,0
@Andel Er hört sich generell an wie ein Linker.,['neutral'],GENAU,41,48
@Andromeda Lingger ist sein erster Vorname !,['neutral'],GENAU,9,11
@Andromeda Klar ist fast bei jedem so der nicht wie Sie bald rechts über den Rand fällt.,['neutral'],SO NICHT,13,15
@Michi Wie liebenswürdig von Ihnen dass Sie sich um mein Gleichgewicht sorgen.,['neutral'],LOVE IT,11,11
@Andromeda Das ich mich darum sorge halte ich für Fake-News. Ich sorge mich doch nicht um etwas was schon längst verloren gegangen ist. ),['negative'],SO NICHT,6,8
@Michi Was die Fake-News anbelangt so werde ich einer Koryphäe auf dem Gebiet nicht widersprechen.,['neutral'],LOVE IT,4,4
Und jetzt düst Cassis sicher wieder mit dem Helikopters nach Bern zurück. Wer besser zur Umwelt schauen will stimmt ein JA in der BGI.,['neutral'],jetzt bewerten,0,0
eine Lüge beginnt immer mit leeren Versprechungen.,['neutral'],jetzt bewerten,0,0
Die Angst vor der EUdSSR scheint grenzenlos zu sein.,['neutral'],jetzt bewerten,0,0
"@Freud Der Ausdruck den Sie suchen lautet ""adäquat"".",['neutral'],LOVE IT,3,7
Angst vor Krankheit. Angst vor der Masseneinwanderung,['neutral'],jetzt bewerten,0,0
@Erkenne die Parallelen Sind aber nicht dieselben Menschen,['neutral'],LOVE IT,4,12
@Erkenne die Parallelen Beides ist nicht gut aber es gibt immer eine gesunde Mitte. Und die ist bei der Einwanderung schon lange nicht mehr gegeben.,['negative'],GENAU,22,28
@Erkenne die Parallelen Ich möchte keine 10-16 Mio Schweiz auf allen eben ist mit 8.5 Mio anstelle 6 Mio deutlich spür- und erlebbar. Ich kann der Überbevölkerung und der Überfremdung nichts positives abringen!,['neutral'],GENAU,44,47
@Sola Ich halte gar nichts von der Wirtschaft.... Aus meiner Sicht nach heutiger Struktur ein Schneeballsystem. Die Wirtschaft benötigt ein Wachstum.... Möchten Sie sich eine zweite Wohnung mieten und ein viertes Auto kaufen? Sie werden müssen damit die Wirtschaft nicht flöten geht.... reine Mathematik.... Frage Sie eine Person die was von Wirtschaft versteht der Sie vertrauen,['neutral'],LOVE IT,5,6
Wenn nur in die Schweiz darf dr einen Job hat können wir ja die BGI getrost annehmen...,['neutral'],jetzt bewerten,0,0
In Australien und Canada funktioniert es.Warum nicht auch bei uns?,['negative'],jetzt bewerten,0,0
@Arbeiterin auch Kanada macht dies Richtig oder Australien.,['neutral'],GENAU,33,35
Bin kein SVP-Fan aber meine Logik sagt mir dass nur kommen sollte wer einen Job hat - oder genügend Vermögen so dass er nicht vom Staat sprich Steuerzahler abhängig ist! Wer das nicht hat soll wegbleiben!,['negative'],jetzt bewerten,0,0
@Minnie Mouse Deine Logik muss nicht zwingend logisch sein.,['negative'],QUATSCH,29,43
mer esch glich..fahre im sommer kosoven..det heiraten und im schwiz nehmen und ihr zahlen,['neutral'],jetzt bewerten,0,0
@afrimm ja Kolega du häsch recht ich machä au so das machä Sozilamt zahlä und immer ha Ferie. I läbä guet in Kosovo.,['negative'],SO NICHT,17,35
@afrimm - Wie läufts bei euch Daheim eigentlich mit der Eselzucht?,['negative'],LOVE IT,22,32
@Kommentar melden Warum? Die Leute sollen das lesen.,['negative'],GENAU,10,15
@Peter Wie schwimmt es sich so in der braunen Suppe?,['neutral'],SO NICHT,12,21
Ich weiss nicht wo Herr Cassis sein Wissen her hat aber Fakt ist - und das weiss ich aus persönlicher Erfahrung - dass man keinen Job braucht um in die Schweiz zu kommen. Die meisten kommen mal her und gehen bei einem Kollegen arbeiten der Ihnen einen Job gibt diesen verlieren sie dann nach einem Monat und können schon stempeln gehen danach gehts zum RAV dann nach 2 Jahren aus Sozialamt... unterdessen sind meistens schon Kinder unterwegs oder da und dann wird niemand mehr ausgewiesen ... So ist die Realtität... Herr Cassis sollte mal mit den Gemeindevertretern reden die täglich solche Fälle bearbeiten...,['neutral'],jetzt bewerten,0,0
@Blind Woher hast du deine Erfahrung? Aus Sims?,['neutral'],UNNÖTIG,27,76
@Blind Wie hast du es geschafft ohne Job in die Schweiz zu kommen? Warum gehst nicht wieder?,['negative'],SO NICHT,8,21
"@Blind was denn nun? Zuerst sagst du man braucht keinen Job und dann dass die einfach bei Kollegen arbeiten. Also haben sie doch einen Job und deswegen durften sie auch herkommen. Erste Aussage widerlegt. Dann behauptest du dass diese nach einem Monat die Stelle verlieren und Arbeitslosengeld kassieren. Anspruch auf Arbeitslosengeld hat man aber nur wenn man in den 2 Jahren vor Anmeldung mindestens 12 Monate gearbeitet (und in die Kasse eingezahlt) hat. Zweite Behauptung widerlegt. Und zum Schluss sagst du dann dass Familien mit Kindern nicht ausgewiesen werden. Es gab aber nun schon mehrere Stories über Familien die ausgeschafft wurden obwohl die Kinder hier aufgewachsen und integriert sind usw. Dritte Aussage widerlegt. Dein Kommentar mag vieles sein aber garantiert kein ""Fakt"".",['negative'],QUATSCH,24,41
@Blind so viel Erfahrung hast du denn nicht wenn du sagst dass man Recht zur RAV hat nach 1 Monatig Arbeit in der Schweiz...,['neutral'],GENAU,9,16
@Erfahrung Realität weil es so ist. Würde nichts Schaden sich mal zu informieren,['negative'],GENAU,14,15
@Erfahrung Diese Erkenntnis ergibt sich aus der Praxis,['neutral'],GENAU,12,13
@Michi man braucht ja nicht gleich Andere anzugreifen wenn Sie nicht Deiner Meinung sind. Tatsnache ist.dass jeder eine gewisse Zeit sich in derSchwöeiznach Arbeit umsehen kann.,['neutral'],GENAU,7,7
"@Blind  Genau aber die Politiker in Bern verschliessen vor dieser Tatsache eben die Augen und wollen es nicht wahrhaben. Und deshalb immer der gleiche Spruch ""es kommt nur der in die Schweiz der eine Arbeitsstelle hat.",['neutral'],GENAU,14,14
"@Küde ""Realität weil es so ist. Würde nichts Schaden sich mal zu informieren"" warum greifst du denn andere an die nicht deiner Meinung sind? (Beziehungsweise deine verzerrte Realität nicht teilen)",['negative'],QUATSCH,6,8
@Stefan Na da scheint (((Jemand))) eine ganz interessante Agenda zu verfolgen,['negative'],GENAU,2,2
Frage mich ob BR Cassis für die Schweiz noch tragbar ist?,['neutral'],jetzt bewerten,0,0
@Andromeda Ihre Antwort. Es gibt noch zwei drei Stimmberechtigte mehr.,['neutral'],LOVE IT,3,9
@Michi Noch darf man zum Glück eine Antwort geben. Wenn Ihre EU-Freunde übernehmen ist es damit vorbei.,['neutral'],GENAU,9,9
@Andromeda Ach da liegt Ihr Problem Sie haben Angst vor einer Übernahme durch die EU. Ich kann Sie beruhigen da brauchen Sie sich keine Sorgen zu machen.,['negative'],QUATSCH,6,8
"@Michi Sie würden sich bei einer ""Übernahme"" der EU keine Sorgen machen?",['neutral'],GENAU,4,4
@Andromeda Da haben Sie mich falsch verstanden ich mache mir keine Sorge dass die EU zu einer Übernahme fähig wäre.,['neutral'],QUATSCH,3,5
Herr Cassis Lieben Sie Ihre Landsleute auch so wie Donald Trump?,['neutral'],jetzt bewerten,0,0
@CHFirst Also gar nicht? 'D,['negative'],LOVE IT,12,18
@CHFirst DT liebt nur sich selbst. Warst Du 4 Jahre in den Ferien?,['neutral'],LOVE IT,5,11
@CHFirst Warum denken Sie dass Donald Trump seine Landsleute liebt? Er tut dies nur wenn für ihn was rausspringt ansonsten verabscheut er doch so ziemlich jeden.,['neutral'],QUATSCH,9,15
Alles was die SVP will ist es die flankierenden Massnahmen zu bodigen damit Sie die Arbeitskräfte endlich wieder günstiger holen können. Die SVP ist DIE Partei der Wirtschaft.,['neutral'],jetzt bewerten,0,0
@Realistischer Wie man sehen kann sind die meisten SVP-Wähler nicht in der Lage dies zu durchschauen.,['neutral'],QUATSCH,16,20
@Michi Auf die Gefahr hin Ihre Selbstbeweihräucherung zu stören Die meisten SVP-Wähler erkennen immerhin den Unterschied zwischen SVP und FDP. Könnten Sie auch mal versuchen.,['neutral'],GENAU,12,17
@Michi danke für Deine Belehrung,['positive'],GENAU,5,7
@Andromeda Ich habe den Unterschied durchaus erkannt. Allerdings nicht nur Aufgrund der verschiedenen Abkürzungen.,['neutral'],QUATSCH,3,5
@Küde Sehr gerne einfach melden falls es mehr sein darf.,['positive'],QUATSCH,3,5
@Michi Ich empfehle Dir mal unter unter Stellensuche in der Schweiz nachzuschauen Du ganz cooler. Dort steht das jeder EU-Bürger das Recht hat drei Monate in der Schweiz Arbeit zu suchen. Etwas Anderes habe ich auch nicht behauptet,['neutral'],GENAU,9,9
@Küde Du bringst gerade alles ein wenig durcheinander.,['positive'],QUATSCH,4,4
@Michi Deine Antwort deute ich so dass Du mir also zustimmst.,['neutral'],GENAU,4,4
@Michi Dann ist Cassis Ihre Quelle? Oder sind Sie gar die Extrameile gegangen den Blick zu konsultieren?,['neutral'],GENAU,2,2
@Küde Du darfst alles so deuten wie du möchtest. Mit der Stellensuche hast du absolut Recht. Ich mit der SVP allerdings auch ),['neutral'],QUATSCH,5,5
Es gibt einen Erdbeben bei Begrenzung gibt es ein Ja Salvini triumphiert bei den regionalen Wahlen und Trump wird mit einem riesigen Erfolg wiedergewannt . Tolleranz Romantiker und urbane Traumer fluchten nach Venezuela,['neutral'],jetzt bewerten,0,0
@Patricia Lern Deutsch,['positive'],GENAU,15,35
@Patricia Bei der IQ-Analyse der Kommentatoren ist das zu befürchten.,['neutral'],LOVE IT,11,15
"@Tina Heisst das nicht ""Lerne Deutsch"" ? -)",['negative'],LOVE IT,6,9
@Patricia Vielen Dank für das Bilderbuch-Bild einer Rechtswählerin.,['neutral'],LOVE IT,1 Leserin),4
@Andromeda Leider bin ich kein Linker höchstens aus Ihrer Perspektive am rechten Rand.,['neutral'],LOVE IT,3,5
"@Michi Meine Perspektive lässt durchaus Schlüsse über verschiedene Ränder zu. Aber ich warte trotzdem immer noch darauf dass Sie über dieses ""Bilderbuch-Bild einer Rechtswählerin"" elaborieren.",['neutral'],LOVE IT,2,3
Sie dürfen nur kommen wenn sie einen Job haben haha ha und wie lange haben sie diesen Job welcher ihnen von Bekannten zugesagt wurde? Bis zum ersten Unfall bis zur nächsten Auseinandersetzung ein Monat zwei Monate? Und dann beim Sozialamt anklopfen da nicht brauchbar.,['neutral'],jetzt bewerten,0,0
@Ernst Dein Kommentar zeugt nicht gerade von fundiertem Wissen.,['neutral'],QUATSCH,36,46
@Ernst du bist auch sicher nicht richtig über RAV oder Sozialamt informiert. 1-2 Monate hier zu arbeiten reicht nicht damit profitieren zu können.,['negative'],QUATSCH,12,15
Wenn zb. Deutschland über Fachkräftemangel klagt müssten sie ja froh sein wenn nicht so viel kommen. Verstehe die Aufregung von der EU nicht.,['negative'],jetzt bewerten,0,0
Und wie viele der Pro Ja Sager hier werden Abstimmen? Vermutlich nicht die hälfte.,['neutral'],jetzt bewerten,0,0
@Markus Weil es für Sie schon zu viel ist ein Ja auf einen Zettel zu schreiben. ),['neutral'],QUATSCH,12,27
Von welchem Wohlstand redet der Mann? Den 2.2% Reichsten mit 51.3% Vermögen? Das sind die welche sich mit den Negativauswirkungen auf Mensch und Umwelt nicht beschäftigen müssen. Die neue Generation hat erkannt dass es mehr als nur Wirtschaftsaspekte gibt.,['neutral'],jetzt bewerten,0,0
@Qui bono Die SVP ist die Partei der Vermieter. Wer hindert die Vermiter eigentlich daran den Mietzins zum Wohle des Schweizer Volkes zu senken?,['neutral'],QUATSCH,18,24
@Vermieterpartei Stimmen wir über die SVP ab oder die BGI?,['neutral'],LOVE IT,17,25
@Vermieterpartei Rares Gut wird teurer. So gesehen machen sie ja etwas dagegen das es zumindest nicht teurer wird. Das Qui bono musst du dir wohl noch mal überlegen.,['negative'],jetzt bewerten,0,0
Die Erde gehört Allen! Ich bin für einen Weltpass eine Weltwährung und öffnen aller Grenzen ! Jeder hat das Recht überall zu wohnen! Jeder hat das Recht auf Selbstbestimmung!,['neutral'],jetzt bewerten,0,0
@World1  so denkt man als Kind.,['neutral'],GENAU,53,65
@World1 Das ist das Ziel der NWO !,['neutral'],GENAU,13,22
@Adulto ich dachte ein Stufe vorher. Embrio.,['neutral'],GENAU,6,12
@World1 dass wäre der Untergang der Schweiz!,['neutral'],LOVE IT,4,9
@World1 Also komme ich heute Abend mit 20 Kollegen ein Party bei dir feiern und bleibe dann auf unbestimmte Zeit ),['neutral'],LOVE IT,19,22
War das nicht schon immer so?,['negative'],jetzt bewerten,0,0
am besten spenden wir all unser Vermögen dem Ausland.,['neutral'],jetzt bewerten,0,0
@Lungo Warum sollten wir das tun? Ich behalte mein selbst erwirtschaftetes Vermögen für mich allein abzüglich der Steuern versteht sich -),['neutral'],GENAU,6,6
Ich stimme JA JA JA und nochmals JA !!! es reicht,['negative'],jetzt bewerten,0,0
@petra. Das wäre Betrug jeder kann nur 1x stimmen -) Für mich ein dickes NEIN somit ist deine Stimme wieder aufgelöst =),['negative'],SO NICHT,31,58
@petra ich stimme nein 👎🏼,['negative'],SO NICHT,9,14
Herr Cassis. Hoffe Sie wissen in welchem Land Sie Bundesrat sind,['neutral'],jetzt bewerten,0,0
Es wird mit 80% abgelehnt also wieso dieser Artikel ? Die SVP steht alleine da mit dem und eine Partei gewann noch nie eine Abstimmung als Einzelgänger. Bei einem Nein werden alle Verträge gekündigt und die Löhne sinken. Ein Schweizer ist dann gezwungen für 10Frh zu arbeiten und das leben wird noch teurer.,['negative'],jetzt bewerten,0,0
@Nein zu Kündigungsinitiative es gibt viele menschen auch wo andere parteien wählen die für die initiative sind sie wählen nicht svp sondern die und dass JA zur BGI wie ich als Sp wählerin.,['neutral'],GENAU,35,47
@Nein zu Kündigungsinitiative - Der war gut....egal was Sie da nehmen ich würde es absetzen!,['neutral'],LOVE IT,11,16
"@Nein zu Kündigungsinitiative Jeder einzelne Satzinhalt ist falsch. Beispielsweise werden nicht ""alle Verträge gekündigt"". Es wird einer von über 250 Verträgen verhandelt. Sechs weitere Verträge sind betroffen werden wohl aber weitergeführt weil im Interesse der EU.",['neutral'],GENAU,33,36
@Snoopy DANKEes gibt Leute die immer noch nicht wissen dass das JA verkehrt ist!,['negative'],QUATSCH,22,26
@Nein zu Kündigungsinitiative Bei einem Nein wird sich der aktuelle Zustand im Tessin (Lohndruck Arbeitslosigkeit etc.) auf die ganze Schweiz ausbreiten!,['neutral'],GENAU,26,31
@Nein zu Kündigungsinitiative hoffe dass bei einem Nein uns die EU Kohäsionsmilliarden überweist damit wir den zukünftig hundertausenden ü40 ohne Arbeit die Sozialleistungen bezahlen können. Jährlich bereits 37500 Ausgesteuerte.,['neutral'],LOVE IT,14,19
"@Nein zu Kündigungsinitiative .... Ihr könnt ja dann auch noch den Rest aus unseren BVG Kassen für ""euren"" Wohlstand und das Recht nicht Krank zu werden nehmen ... wir haben leider keine Zeit. Wir müssen Arbeiten für unseren Wohlstand. Danke.",['negative'],LOVE IT,6,10
"Herr Cassis weicht den Fragen insbesondere über Rahmenabkommen und über ""die Zeit danach"" einfach aus. Das stimmt auch nicht dass nur diejenigen mit einem Arbeitsvertrag kommen können. Denn ihr Anhang ist mittlerweile auch im Überzahl und dieser belastet unsere Infrastruktur (Spitäler Strassen Schulen usw.) auch. Inhaltsreiche Diskussion mit einem kundigen Verantwortlichen sieht anders aus...",['neutral'],jetzt bewerten,0,0
Ich provoziere gerne die BGI-Befürworter weil es sehr amüsant ist wie sie jedesmal darauf anspringen und toben.,['neutral'],jetzt bewerten,0,0
@Confession dann provoziere weiter auf deinem vom Sozialamt finanzierten Tablet ...,['neutral'],GENAU,23,46
@Woody es ist ein Notebook und das habe ich mir von meinem Lohn selber gekauft ),['negative'],QUATSCH,17,27
@Woody Sie haben das Wesen der direkten Demokratie in der Schweiz nicht begriffen. Deshalb ist es Ihnen auch egal wenn diese abgeschafft wird.,['neutral'],GENAU,12,18
@Confession du hast noch einen Job? Bald gehts heim. Du wirst da gebraucht.,['neutral'],GENAU,6,13
@Angela ja den hab ich noch und zuhause bin ich schon als gebürtiger Schweizer (oder Eidgenosse wie die SVP-Wähler sagen würden).,['neutral'],UNNÖTIG,6,11
